sim,step,x,y,hour,sl,angle,bearing,hab_p,t
47,70,11823.592551246573,11293.487377455433,22,15.50659620225486,2.7514136092035955,3.0571253217008376,1.5888532996177673,2019-01-03T22:00:00Z
47,71,11826.377257808212,11314.577620864511,23,21.273292121545193,-1.6176072783503521,1.4395180433504575,1.8469223380088806,2019-01-03T23:00:00Z
47,72,11867.82953073883,11275.820287349956,24,56.74876062323294,-2.1913301297185526,-0.7518120863681149,2.1970685571432114,2019-01-04T00:00:00Z
47,73,11873.364345964297,11280.489969345725,1,7.241554358123853,1.4526328947336546,0.7008208083654843,2.1970685571432114,2019-01-04T01:00:00Z
47,74,11579.232505027308,11058.538019057876,2,368.4782328571949,3.0872105962673926,-2.49515390254671,0.7398360843459766,2019-01-04T02:00:00Z
47,75,11346.51032112129,10528.602038170824,3,578.7847257147598,0.5105617933937561,-1.9845921091529541,0.9014168816308181,2019-01-04T03:00:00Z
47,76,11300.692718649878,10524.612484577296,4,45.99096904941276,-1.0701449241744099,-3.0547370333273682,0.8030517337222893,2019-01-04T04:00:00Z
47,77,11446.34558010886,10898.652132231768,5,401.3980743210801,-2.0289913583313974,1.1994569155208208,1.1519598836700122,2019-01-04T05:00:00Z
47,78,11683.780694921636,10737.901618640462,6,286.733606969996,-1.794599333568453,-0.5951424180476335,1.1171470334132512,2019-01-04T06:00:00Z
47,79,11969.738602142887,11226.353165848459,7,566.0007408760554,1.636295702786815,1.0411532847391813,1.0564889883001645,2019-01-04T07:00:00Z
47,80,11797.97473927928,11233.49686567069,8,171.91235276436018,2.058873086865333,3.1000263716045158,1.488578592737516,2019-01-04T08:00:00Z
47,81,11773.065496745385,11170.176632765451,9,68.04353208634917,1.2375716193111543,-1.945587316263917,0.8265706834693749,2019-01-04T09:00:00Z
47,82,12155.0876742264,11064.05544614389,10,396.48789431369283,1.6746309517180924,-0.27095636454582456,0.8703312526146572,2019-01-04T10:00:00Z
47,83,12288.61398387925,11191.959457520254,11,184.90189694990627,1.034851927496578,0.7638955629507558,0.9316843003034592,2019-01-04T11:00:00Z
47,84,12038.276432688921,11322.61972356633,12,282.38448020243874,1.896654807262859,2.6605503702136137,1.8719824155171714,2019-01-04T12:00:00Z
47,85,11952.044233221763,11265.499111334922,13,103.43479379123161,1.066088471778314,-2.5565464651876537,1.257255102197329,2019-01-04T13:00:00Z
47,86,12020.037609097159,11689.18951780617,14,429.1114770065048,-2.3149647013090027,1.4116741406829294,1.1006442705790203,2019-01-04T14:00:00Z
47,87,12142.370452286174,11405.509053931431,15,308.93353671444413,-2.5753308965489765,-1.1636567558660442,1.7422432949145636,2019-01-04T15:00:00Z
47,88,12116.17973241959,11301.804293451542,16,106.96088609076388,-0.6545175391226761,-1.8181742949887145,2.2896945724884668,2019-01-04T16:00:00Z
47,89,12346.0742258962,11584.96137379983,17,364.7319704690472,2.7070171600504276,0.8888428650617151,1.2812347834308944,2019-01-04T17:00:00Z
47,90,12083.999718708652,11213.944615022818,18,454.24275735667453,-3.0746264623048445,-2.18578359724313,1.9207322100798288,2019-01-04T18:00:00Z
47,91,12346.052013524284,11326.595894662498,19,285.23975182747006,2.591781147025082,0.4059975497819524,1.1237932244936626,2019-01-04T19:00:00Z
47,92,12090.978321456449,11253.49314127392,20,265.3424220476397,3.0147084874406866,-2.8624792699569506,2.153816049297651,2019-01-04T20:00:00Z
47,93,11883.359297158839,11514.413884971987,21,333.44458871339293,-1.1777859258884777,2.2429201113341577,1.4985299234588942,2019-01-04T21:00:00Z
47,94,11960.549966861525,11322.728788525492,22,206.6435958089472,2.8522965394282878,-1.1879686564171457,1.4791405200958252,2019-01-04T22:00:00Z
47,95,11818.754783741955,11459.567221356087,23,197.05489249304458,-2.721234545495885,2.3739821052665535,1.6376066952943802,2019-01-04T23:00:00Z
47,96,11756.20927151725,11522.169465966612,24,88.49283660120145,-0.018240938276868235,2.355741166989693,1.4290582636992135,2019-01-05T00:00:00Z
47,97,11522.60028897289,11694.037977460577,1,290.02058887010446,0.15155875188750167,2.507299918877194,1.6606620450814567,2019-01-05T01:00:00Z
47,98,11646.47471094486,11304.312389054305,2,408.9387566341747,2.51284083520995,-1.2630445530924421,0.7514748722314835,2019-01-05T02:00:00Z
47,99,11629.789088139918,11352.803778829346,3,51.281818324857454,-3.1179402467492525,1.902200507337893,0.7624976709485054,2019-01-05T03:00:00Z
47,100,11642.703509077603,11401.232063894722,4,50.12066502480882,-0.5920106512999017,1.3101898560379814,0.8020548708736897,2019-01-05T04:00:00Z
48,1,9178.043806459755,8579.340160358697,1,0,1.5731860722345292,0,0,2019-01-01T01:00:00Z
48,2,9153.351945534621,8500.587559356232,2,82.53278233889638,-1.8746257333206495,-1.8746257333206404,2.4812401831150055,2019-01-01T02:00:00Z
48,3,9001.520177165847,8775.886935043136,3,314.3924810481139,-2.333757540060455,2.0748020337984907,1.6281014680862427,2019-01-01T03:00:00Z
48,4,9094.213169936145,8851.102149771437,4,119.37051325741703,-1.393121619873041,0.681680413925459,2.237271393338839,2019-01-01T04:00:00Z
48,5,9212.536788754922,8558.722434285068,5,315.4146109460707,-1.8679324237517254,-1.1862520098262646,2.4169540156920752,2019-01-01T05:00:00Z
48,6,9175.140798342343,8555.546094926749,6,37.53064388811963,-1.8706060586850664,-3.056858068511315,2.3740032811959586,2019-01-01T06:00:00Z
48,7,9275.265371478565,8659.160606470063,7,144.0864224972987,-2.423801300618795,0.8025259380494736,2.1827635169029236,2019-01-01T07:00:00Z
48,8,9824.168989886037,8080.301224286855,8,797.7301339690887,-1.614479966188105,-0.8119540281386313,2.217195282379786,2019-01-01T08:00:00Z
48,9,9915.84592908776,8012.156157962951,9,114.22964258757749,0.17274350412318018,-0.6392105240154519,1.8576968957980475,2019-01-01T09:00:00Z
48,10,9916.07591695088,8034.890364226752,10,22.735369556316417,2.199890816179791,1.560680292164377,1.7717725783586502,2019-01-01T10:00:00Z
48,11,9925.644348194643,8142.417708478568,11,107.95223313259929,-0.07863622381150304,1.4820440683528764,2.047224616010984,2019-01-01T11:00:00Z
48,12,9885.305105174413,7978.165700789986,12,169.1330143915586,2.9895177227613665,-1.8116235160653396,1.936826085050901,2019-01-01T12:00:00Z
48,13,9750.832199786624,7989.504372392567,13,134.9500935796068,-1.4140895325393381,3.0574722585749057,2.368935098250707,2019-01-01T13:00:00Z
48,14,10173.448062804504,7940.157311583232,14,425.4871326901296,3.109473663956381,-0.11623938464829862,2.289585769176483,2019-01-01T14:00:00Z
48,15,9974.060195480643,7758.474337614826,15,269.74844701306876,-2.2863826160304246,-2.402622000678723,2.5185103466113405,2019-01-01T15:00:00Z
48,16,10029.482843341717,7529.038098455449,16,236.0352891741656,1.0688452926223961,-1.3337767080563276,1.8599852671225867,2019-01-01T16:00:00Z
48,17,10450.504117851218,7375.609591228935,17,448.1062601876503,0.9843138995505738,-0.34946280850575373,2.134227603673935,2019-01-01T17:00:00Z
48,18,10575.695858885985,7099.874663585471,18,302.824573550203,-0.7951338656599543,-1.14459667416571,2.021242678165436,2019-01-01T18:00:00Z
48,19,10543.815455976923,7079.520035152867,19,37.82421166757603,-1.4287701246620694,-2.5733667988277737,1.7888792604207993,2019-01-01T19:00:00Z
48,20,10606.23410661894,7289.559584651237,20,219.1180054250409,-2.4278858673745383,1.2819326409772733,1.8088576445976892,2019-01-01T20:00:00Z
48,21,10432.077233265116,7403.56200682202,21,208.1517926830926,1.2800605242303051,2.5619931652075794,2.169372340043386,2019-01-01T21:00:00Z
48,22,10424.45587934267,7355.279165753872,22,48.880648289719154,1.9938394571764748,-1.7273526847955285,2.337330008546511,2019-01-01T22:00:00Z
48,23,10510.142936189439,7218.541906757221,23,161.36712710145957,0.7163447420395603,-1.0110079427559653,1.8485727161169052,2019-01-01T23:00:00Z
48,24,10576.012301135763,7251.020490588473,24,73.44134834080577,1.469100790927631,0.4580928481716669,1.7361241082350412,2019-01-02T00:00:00Z
48,25,10293.572125891098,7345.859003589906,1,297.9375708777928,2.3595464802390422,2.8176393284107086,2.2888209422429404,2019-01-02T01:00:00Z
48,26,10572.715969102484,7258.510113005618,2,292.491220191528,-3.1209041714428984,-0.30326484303218937,1.8533853689829507,2019-01-02T02:00:00Z
48,27,10509.91335128767,7427.093500159121,3,179.90143753884064,2.230665899045521,1.9274010560133323,2.1161245803038278,2019-01-02T03:00:00Z
48,28,10603.32389039793,7588.634796614044,4,186.60417808078918,-0.8808747204021388,1.0465263356111976,2.2700526316960654,2019-01-02T04:00:00Z
48,29,10536.553207654453,7547.7797237295335,5,78.27810073340231,2.64416911095406,-2.592489860614333,2.0550381392240524,2019-01-02T05:00:00Z
48,30,10540.234386574286,7440.516112224865,6,107.32676008929135,1.055999060793848,-1.5364907998204842,2.093987613916397,2019-01-02T06:00:00Z
48,31,10596.866243139126,7477.9704809654795,7,67.89695807426565,2.1208145349066996,0.5843237350862178,1.9350499908129373,2019-01-02T07:00:00Z
48,32,10861.410048140635,7904.070870387896,8,501.5425870557872,0.43086416692485763,1.0151879020110772,1.4766429488857589,2019-01-02T08:00:00Z
48,33,10334.376629349912,7958.573278884874,9,529.8440686222772,2.0233574794062976,3.0385453814173746,2.1332825471957526,2019-01-02T09:00:00Z
48,34,10037.033303897859,7938.413750695529,10,298.02593807872296,0.1707424999047511,-3.07389742585746,2.377785121401151,2019-01-02T10:00:00Z
48,35,10077.440898571595,7992.564460329708,11,67.56532439944333,-2.279560199552251,0.9297276817698638,2.644847507278125,2019-01-02T11:00:00Z
48,36,10064.311763284566,8063.170095298004,12,71.8159444877063,0.8249190562298394,1.7546467379996968,2.6677868515253067,2019-01-02T12:00:00Z
48,37,10078.995033387038,8005.283045889603,13,59.720255442460335,-3.077028497719261,-1.3223817597195648,2.747627993424733,2019-01-02T13:00:00Z
48,38,10077.319613708214,7917.733678151606,14,87.56539740344552,-0.267549087899142,-1.5899308476187035,2.7038217335939407,2019-01-02T14:00:00Z
48,39,9857.594121342672,7932.638058924923,15,220.23040789481243,-1.6193898806028912,3.0738645789579913,1.8821476648251214,2019-01-02T15:00:00Z
48,40,9891.611771355549,7944.123487810515,16,35.90425586312241,-2.748250710096152,0.3256138688618286,1.9429409503936768,2019-01-02T16:00:00Z
48,41,9630.622076614689,7935.858873621072,17,261.12051740264974,2.8476346452188244,-3.1099367930989352,2.3903854191303253,2019-01-02T17:00:00Z
48,42,9544.909677000773,8126.1045387222075,18,208.66247515389293,-1.1791531427928355,1.9940953712878169,2.1852662911017737,2019-01-02T18:00:00Z
48,43,9603.610653886262,8275.026148746121,19,160.0732664108077,-0.7987726505556654,1.19532272073215,1.9072771072387695,2019-01-02T19:00:00Z
48,44,9747.49937972485,8274.026668616276,20,143.8921970920667,-1.2022688108417652,-0.006946090109611013,2.581189349293709,2019-01-02T20:00:00Z
48,45,9775.873720487973,8126.796813948012,21,149.9390987013722,-1.3734630452202132,-1.3804091353298191,2.1689697603384652,2019-01-02T21:00:00Z
48,46,9720.862371963967,8199.813273579524,22,91.42019384988136,-2.686299751624352,2.2164764202254164,2.2652599215507507,2019-01-02T22:00:00Z
48,47,9661.314268799737,8203.441640774363,23,59.65854204519647,0.8642597716828337,3.0807361919082386,2.3837140947580338,2019-01-02T23:00:00Z
48,48,9636.506154158726,8474.12358141328,24,271.81640042516125,-1.4185447705521699,1.6621914213560693,2.363619258006414,2019-01-03T00:00:00Z
48,49,9435.032077142914,8468.86430847137,1,201.54270927337063,1.505499273836259,-3.115494611987261,2.4616078039010367,2019-01-03T01:00:00Z
48,50,9361.08531442673,8467.143666858792,2,73.96677851415971,-0.0028335860073736008,-3.118328197994646,2.2309466203053794,2019-01-03T02:00:00Z
48,51,9225.631928253548,8513.282195654992,3,143.09571504856027,-0.3515612342908274,2.8132958748941084,2.037833258509636,2019-01-03T03:00:00Z
48,52,9295.875385342662,8560.628227433499,4,84.71003475977223,-2.2202145094631938,0.5930813654309112,1.8460968881845474,2019-01-03T04:00:00Z
48,53,9561.286751236206,9049.891841133358,5,556.6166336322708,0.4806704739688925,1.0737518393998042,2.4971995999415717,2019-01-03T05:00:00Z
48,54,9284.008225431468,9237.219601094384,6,334.62676301286075,1.473683059968958,2.547434899368759,2.001945053537687,2019-01-03T06:00:00Z
48,55,9285.194946181644,9236.639115951004,7,1.3210863486488795,-3.0023653619171067,-0.45493046254787245,2.001945053537687,2019-01-03T07:00:00Z
48,56,9389.870736326415,8863.776670124926,8,387.27693521540584,-0.8421751010019398,-1.2971055635498125,1.5551339710752168,2019-01-03T08:00:00Z
48,57,9236.402747622786,8968.08614357779,9,185.56101370910568,-2.4414464611191273,2.5446332825106426,2.3450926691293716,2019-01-03T09:00:00Z
48,58,9106.290393093373,8891.536616041365,10,150.96044172973725,1.128756798462808,-2.6097952262061392,2.4178374310334525,2019-01-03T10:00:00Z
48,59,9128.022984116506,8903.55635600602,11,24.83504905162566,3.1149957642368795,0.5052005380307701,2.1161863456169763,2019-01-03T11:00:00Z
48,60,9161.839635212957,8951.354181883178,12,58.55081596324966,0.44985831490736183,0.9550588529381346,2.296272491415342,2019-01-03T12:00:00Z
48,61,9353.833587918094,8808.398198289286,13,239.37019680954427,-1.5950859017531895,-0.6400270488150577,1.7052156726519265,2019-01-03T13:00:00Z
48,62,9517.273053395997,8494.712287224742,14,353.71077121865517,-0.4504403236989356,-1.0904673725139926,2.346484139561653,2019-01-03T14:00:00Z
48,63,9714.464216815297,8319.620019784908,15,263.7075217885897,0.3643600412410817,-0.7261073312729117,2.520040472348531,2019-01-03T15:00:00Z
48,64,9705.489800801035,8261.196329119353,16,59.10894833932957,-0.9971068343476577,-1.7232141656205555,2.436737741033236,2019-01-03T16:00:00Z
48,65,9850.493749129093,8234.501567968342,17,147.44068401779626,1.5411558627105935,-0.18205830290996755,1.9508220752080283,2019-01-03T17:00:00Z
48,66,10255.11368421328,8491.08444160125,18,479.11591802950284,0.7471982636468644,0.5651399607368969,1.6997362921635308,2019-01-03T18:00:00Z
48,67,10363.19868740739,8435.786612577105,19,121.40929869764652,-1.0380357492583916,-0.4728957885214889,2.2817493975162506,2019-01-03T19:00:00Z
48,68,10321.96645231779,8257.636328698329,20,182.85956594220843,-1.3253421851132372,-1.7982379736347236,2.6442135622104006,2019-01-03T20:00:00Z
48,69,10463.7951053023,8133.701335570305,21,188.34874390089252,1.080067569812429,-0.7181704038222987,2.2755916913350425,2019-01-03T21:00:00Z
48,70,10370.362960491051,8256.695740774743,22,154.4577268886993,2.938612424842808,2.220442021020505,2.2692285229762397,2019-01-03T22:00:00Z
48,71,10788.31459156465,8377.198415514054,23,434.9763907804763,-1.9397374842978587,0.280704536722645,1.9580415387948356,2019-01-03T23:00:00Z
48,72,10758.918505562257,8406.31247066212,24,41.37339820977605,2.0803101207866996,2.361014657509359,2.111163313190142,2019-01-04T00:00:00Z
48,73,10726.631511022973,8381.847784764352,1,40.50889868234094,1.4290052521703593,-2.4931653974998946,2.1533947686354318,2019-01-04T01:00:00Z
48,74,10996.919388854967,8263.328083927612,2,295.131252817035,2.079920678827736,-0.4132447186721577,1.4224627614021301,2019-01-04T02:00:00Z
48,75,10938.586389816715,8117.25016964085,3,157.29429684247089,-1.5374785269976576,-1.9507232456698125,1.708835264046987,2019-01-04T03:00:00Z
48,76,10944.35037907483,8071.210059814971,4,46.39951815425071,0.5044738598068856,-1.4462493858629237,2.276442597309748,2019-01-04T04:00:00Z
48,77,10834.238943761062,8308.706113192466,5,261.780258149357,-2.8320049966955136,2.0049309246211533,1.7913390944401422,2019-01-04T05:00:00Z
48,78,11029.163958428933,8114.548380530916,6,275.1235840409606,-2.7883570627438656,-0.7834261381227108,1.399869347612063,2019-01-04T06:00:00Z
48,79,10769.019751336959,8308.180765525613,7,324.2969457183452,-2.998027075427204,2.501732093629672,2.306431531906128,2019-01-04T07:00:00Z
48,80,10796.538970037713,8315.115075178044,8,28.379430019924722,-2.2548901927474447,0.2468419008822164,2.071522995829582,2019-01-04T08:00:00Z
48,81,10710.116392189857,8308.765750583472,9,86.65550117953298,2.968087349506016,-3.0682560567913604,2.6929644246896105,2019-01-04T09:00:00Z
48,82,10782.035980915007,8064.452863713506,10,254.67864836521179,1.7837479529248927,-1.284508103866465,1.513741910457611,2019-01-04T10:00:00Z
48,83,10776.077046211469,7988.71738695069,11,75.96954220799417,-0.3648073503875886,-1.6493154542540547,1.5852068612972894,2019-01-04T11:00:00Z
48,84,10700.672727021192,7540.978834759098,12,454.043634985858,-0.08832673946037639,-1.7376421937144328,2.0041062931219735,2019-01-04T12:00:00Z
48,85,10468.983093767709,7268.870068234537,13,357.3839209822565,-0.5384949852661758,-2.276137178980609,1.9444709767897925,2019-01-04T13:00:00Z
48,86,10319.810761153774,7360.003302345007,14,174.80746888195574,-1.4138699792569198,2.593178148942059,2.6644475758075714,2019-01-04T14:00:00Z
48,87,10307.502772971198,7308.806982856258,15,52.65500643145396,1.8832804137313994,-1.8067267445061241,2.095950742562612,2019-01-04T15:00:00Z
48,88,10640.23945147794,7298.866553197332,16,332.88512938475174,1.7768608637642709,-0.029865880741852997,1.7591319233179092,2019-01-04T16:00:00Z
48,89,10613.480788881883,7216.560303377296,17,86.54677800685452,-1.8552626871377689,-1.8851285678796306,1.9832555204629898,2019-01-04T17:00:00Z
48,90,10768.04052664359,6735.203489878889,18,505.56215684948944,0.6250252788802295,-1.260103288999402,1.8932715306679406,2019-01-04T18:00:00Z
48,91,10875.742394986637,6648.537111407555,19,138.2416493026598,0.5825104671448131,-0.6775928218545906,1.7961576581001282,2019-01-04T19:00:00Z
48,92,10772.61640524092,6935.469806756813,20,304.9021833661147,2.5934208090150133,1.9158279871604214,1.877657895286878,2019-01-04T20:00:00Z
48,93,11027.86163774851,7109.468333542032,21,308.9103689442617,-1.3174955211710453,0.5983324659893764,1.4055341482162476,2019-01-04T21:00:00Z
48,94,11029.89473611938,7203.646934867324,22,94.20054371697552,0.950879524200352,1.5492119901897217,1.929368774096171,2019-01-04T22:00:00Z
